Season,GameID,Date,Game,Player,PlayerID,Gm#,Team,Is_Home,Opp,PTS,REB,AST,STL,BLK,TOV,MP,OffREB,DefREB,FG,FGA,3P,3PA,FT,FTA,PF,BLK_STL,REB_AST,PTS_AST,PTS_REB,PTS_REB_AST,FANTASY
2024-25,202411080SAC,11/8/2024,SAC vs LAC,Keon Ellis,elliske01,65,SAC,1,LAC,3,1,1,0,0,1,19.35,0,1,1,3,1,3,0,0,3,0,2,4,4,5,4.7
2024-25,202411080CLE,11/8/2024,CLE vs GSW,Buddy Hield,hieldbu01,94,GSW,0,CLE,3,2,1,0,0,1,19.35,0,2,1,4,1,4,0,0,2,0,3,4,5,6,5.9
2024-25,202411080ORL,11/8/2024,ORL vs NOP,Gary Harris,harriga01,63,ORL,1,NOP,7,1,2,0,1,0,19.48333333,1,0,2,3,1,2,2,3,1,1,3,9,8,10,14.2
2024-25,202411080DET,11/8/2024,DET vs ATL,Simone Fontecchio,fontesi01,76,DET,1,ATL,11,5,1,1,0,1,19.56666667,1,4,3,6,1,4,4,5,1,1,6,12,16,17,20.5
2024-25,202411080OKC,11/8/2024,OKC vs HOU,Ajay Mitchell,mitchaj01,9,OKC,1,HOU,12,2,7,3,0,0,19.71666667,0,2,5,6,1,2,1,1,2,3,9,19,14,21,33.9
2024-25,202411080ORL,11/8/2024,ORL vs NOP,Yves Missi,missiyv01,10,NOP,0,ORL,0,1,0,1,1,0,19.75,0,1,0,0,0,0,0,0,2,2,1,0,1,1,7.2
2024-25,202411080CHO,11/8/2024,CHO vs IND,Quenton Jackson,jacksqu01,5,IND,0,CHO,7,2,2,0,0,2,19.78333333,0,2,3,7,1,3,0,0,2,0,4,9,9,11,10.4
2024-25,202411080DEN,11/8/2024,DEN vs MIA,Nikola Jovic,jovicni01,54,MIA,0,DEN,11,4,2,3,0,1,19.96666667,2,2,4,7,1,2,2,2,0,3,6,13,15,17,26.8
2024-25,202411080SAC,11/8/2024,SAC vs LAC,Kevin Huerter,huertke01,71,SAC,1,LAC,4,2,1,0,0,0,19.98333333,0,2,2,5,0,3,0,0,2,0,3,5,6,7,7.9
2024-25,202411080DEN,11/8/2024,DEN vs MIA,Duncan Robinson,robindu01,75,MIA,0,DEN,20,3,3,1,0,1,20.26666667,0,3,7,12,6,10,0,0,4,1,6,23,23,26,30.1
2024-25,202411080MEM,11/8/2024,MEM vs WAS,John Konchar,konchjo01,59,MEM,1,WAS,0,2,2,1,2,0,20.3,2,0,0,2,0,2,0,0,0,3,4,2,2,4,14.4
2024-25,202411080CLE,11/8/2024,CLE vs GSW,Draymond Green,greendr01,64,GSW,0,CLE,6,2,6,3,0,2,20.53333333,0,2,2,7,2,5,0,0,4,3,8,12,8,14,24.4
2024-25,202411080CHO,11/8/2024,CHO vs IND,Obi Toppin,toppiob01,92,IND,0,CHO,2,2,1,1,0,1,20.61666667,1,1,1,4,0,2,0,0,0,1,3,3,4,5,7.9
2024-25,202411080MIN,11/8/2024,MIN vs POR,Shaedon Sharpe,sharpsh01,34,POR,0,MIN,6,2,2,0,0,2,20.73333333,0,2,2,8,0,4,2,3,1,0,4,8,8,10,9.4
2024-25,202411080CLE,11/8/2024,CLE vs GSW,Andrew Wiggins,wiggian01,78,GSW,0,CLE,11,1,2,1,0,1,20.81666667,1,0,4,9,1,3,2,2,0,1,3,13,12,14,17.2
2024-25,202411080DEN,11/8/2024,DEN vs MIA,Josh Richardson,richajo01,46,MIA,0,DEN,10,2,3,4,0,2,21.06666667,1,1,4,8,2,4,0,0,3,4,5,13,12,15,26.9
2024-25,202411080CLE,11/8/2024,CLE vs GSW,Caris LeVert,leverca01,76,CLE,1,GSW,8,7,4,3,1,1,21.21666667,2,5,2,5,2,3,2,2,0,4,11,12,15,19,33.4
2024-25,202411080CLE,11/8/2024,CLE vs GSW,Ty Jerome,jeromty01,12,CLE,1,GSW,20,1,3,0,0,3,21.25,1,0,7,8,3,3,3,3,2,0,4,23,21,24,22.7
2024-25,202411080CHO,11/8/2024,CHO vs IND,Tidjane Salaun,salauti01,7,CHO,1,IND,2,7,1,0,0,2,21.48333333,3,4,1,6,0,3,0,0,2,0,8,3,9,10,9.9
2024-25,202411080MEM,11/8/2024,MEM vs WAS,Zach Edey,edeyza01,10,MEM,1,WAS,14,8,2,1,2,3,21.71666667,2,6,5,8,1,2,3,3,3,3,10,16,22,24,32.6
2024-25,202411080MIN,11/8/2024,MIN vs POR,Naz Reid,reidna01,90,MIN,1,POR,15,4,1,1,0,1,22.08333333,0,4,6,11,3,5,0,0,4,1,5,16,19,20,23.3
2024-25,202411080SAC,11/8/2024,SAC vs LAC,Terance Mann,mannte01,84,LAC,0,SAC,2,5,3,0,0,0,22.2,1,4,0,4,0,2,2,2,2,0,8,5,7,10,12.5
2024-25,202411080LAL,11/8/2024,LAL vs PHI,Andre Drummond,drumman01,87,PHI,0,LAL,14,12,0,3,0,0,22.33333333,5,7,6,12,0,0,2,7,4,3,12,14,26,26,37.4
2024-25,202411080MIN,11/8/2024,MIN vs POR,Rudy Gobert,goberru01,85,MIN,1,POR,8,15,2,0,3,2,22.53333333,4,11,4,5,0,0,0,0,5,3,17,10,23,25,36
2024-25,202411080MEM,11/8/2024,MEM vs WAS,Jordan Poole,poolejo01,85,WAS,0,MEM,10,2,1,0,0,4,22.55,1,1,3,10,2,4,2,2,3,0,3,11,12,13,9.9
2024-25,202411080OKC,11/8/2024,OKC vs HOU,Cason Wallace,wallaca01,91,OKC,1,HOU,4,5,1,1,1,0,22.86666667,3,2,2,4,0,1,0,0,2,2,6,5,9,10,17.5
2024-25,202411080DAL,11/8/2024,DAL vs PHO,Daniel Gafford,gaffoda01,83,DAL,1,PHO,15,7,0,0,0,1,23.13333333,3,4,6,7,0,0,3,3,6,0,7,15,22,22,22.4
2024-25,202411080BOS,11/8/2024,BOS vs BRK,Ziaire Williams,willizi02,60,BRK,0,BOS,9,12,1,0,0,0,23.26666667,4,8,4,11,0,3,1,2,3,0,13,10,21,22,24.9
2024-25,202411080LAL,11/8/2024,LAL vs PHI,Guerschon Yabusele,yabusgu01,8,PHI,0,LAL,14,5,0,1,1,0,23.36666667,1,4,5,6,3,4,1,2,1,2,5,14,19,19,26
2024-25,202411080MEM,11/8/2024,MEM vs WAS,Jonas Valanciunas,valanjo01,89,WAS,0,MEM,16,5,0,2,3,0,23.43333333,3,2,7,11,0,1,2,2,2,5,5,16,21,21,37
2024-25,202411080MIN,11/8/2024,MIN vs POR,Deni Avdija,avdijde01,85,POR,0,MIN,9,5,1,1,0,1,23.45,1,4,4,9,0,2,1,3,2,1,6,10,14,15,18.5
2024-25,202411080CLE,11/8/2024,CLE vs GSW,Stephen Curry,curryst01,80,GSW,0,CLE,12,1,2,2,0,6,23.76666667,0,1,5,10,1,4,1,1,0,2,3,14,13,15,16.2
2024-25,202411080OKC,11/8/2024,OKC vs HOU,Isaiah Joe,joeis01,87,OKC,1,HOU,14,6,1,0,0,0,23.76666667,0,6,5,10,3,8,1,1,5,0,7,15,20,21,22.7
2024-25,202411080DEN,11/8/2024,DEN vs MIA,Russell Westbrook,westbru01,77,DEN,1,MIA,6,4,10,0,1,2,24.03333333,0,4,2,5,2,3,0,0,2,1,14,16,10,20,26.8
2024-25,202411080DEN,11/8/2024,DEN vs MIA,Julian Strawther,strawju01,59,DEN,1,MIA,6,1,0,0,1,2,24.05,0,1,3,8,0,3,0,0,1,1,1,6,7,7,8.2
2024-25,202411080ORL,11/8/2024,ORL vs NOP,Javonte Green,greenja02,19,NOP,0,ORL,3,1,1,0,0,0,24.08333333,0,1,1,6,1,2,0,0,1,0,2,4,4,5,5.7
2024-25,202411080OKC,11/8/2024,OKC vs HOU,Amen Thompson,thompam01,71,HOU,0,OKC,14,7,1,0,1,1,24.11666667,2,5,5,12,0,2,4,4,2,1,8,15,21,22,25.9
2024-25,202411080ORL,11/8/2024,ORL vs NOP,Anthony Black,blackan01,79,ORL,1,NOP,11,3,4,0,1,2,24.26666667,1,2,4,6,0,0,3,4,4,1,7,15,14,18,21.6
2024-25,202411080NYK,11/8/2024,NYK vs MIL,Brook Lopez,lopezbr01,88,MIL,0,NYK,7,3,1,0,0,2,24.46666667,2,1,3,5,0,1,1,2,1,0,4,8,10,11,10.1
2024-25,202411080MEM,11/8/2024,MEM vs WAS,Alex Sarr,sarral01,7,WAS,0,MEM,8,5,5,1,1,4,24.51666667,2,3,3,11,0,5,2,2,4,2,10,13,13,18,23.5
2024-25,202411080BOS,11/8/2024,BOS vs BRK,Jalen Wilson,wilsoja03,52,BRK,0,BOS,8,2,1,0,0,1,24.65,1,1,3,10,0,4,2,2,1,0,3,9,10,11,10.9
2024-25,202411080DAL,11/8/2024,DAL vs PHO,Dwight Powell,poweldw01,71,DAL,1,PHO,4,6,1,0,1,0,24.85,1,5,1,1,0,0,2,2,5,1,7,5,10,11,15.7
2024-25,202411080MEM,11/8/2024,MEM vs WAS,Jaylen Wells,wellsja01,10,MEM,1,WAS,11,0,1,1,1,2,24.85,0,0,4,10,1,4,2,3,3,2,1,12,11,12,16.5
2024-25,202411080LAL,11/8/2024,LAL vs PHI,Paul George,georgpa01,77,PHI,0,LAL,9,4,8,1,0,0,24.95,1,3,4,13,0,6,1,2,2,1,12,17,13,21,28.8
2024-25,202411080NYK,11/8/2024,NYK vs MIL,A.J. Green,greenaj01,64,MIL,0,NYK,9,0,0,0,0,0,24.96666667,0,0,3,6,3,6,0,0,4,0,0,9,9,9,9
2024-25,202411080DET,11/8/2024,DET vs ATL,Zaccharie Risacher,risacza01,10,ATL,0,DET,7,5,3,0,1,3,25.06666667,4,1,2,7,0,3,3,4,3,1,8,10,12,15,17.5
2024-25,202411080OKC,11/8/2024,OKC vs HOU,Tari Eason,easonta01,31,HOU,0,OKC,12,6,0,3,1,3,25.25,1,5,5,11,2,5,0,0,1,4,6,12,18,18,28.2
2024-25,202411080LAL,11/8/2024,LAL vs PHI,D'Angelo Russell,russeda01,86,LAL,1,PHI,18,2,3,0,0,2,25.4,0,2,7,12,2,4,2,3,0,0,5,21,20,23,22.9
2024-25,202411080MIN,11/8/2024,MIN vs POR,Toumani Camara,camarto01,80,POR,0,MIN,3,5,0,2,1,6,25.41666667,2,3,1,3,0,2,1,2,4,3,5,3,8,8,12
2024-25,202411080LAL,11/8/2024,LAL vs PHI,Caleb Martin,martica02,72,PHI,0,LAL,13,3,5,0,0,2,26.16666667,1,2,5,6,3,4,0,0,0,0,8,18,16,21,22.1
2024-25,202411080ORL,11/8/2024,ORL vs NOP,Brandon Ingram,ingrabr01,74,NOP,0,ORL,11,5,5,0,0,6,26.3,1,4,4,12,1,4,2,2,3,0,10,16,16,21,18.5
2024-25,202411080CLE,11/8/2024,CLE vs GSW,Donovan Mitchell,mitchdo01,65,CLE,1,GSW,12,5,4,0,0,4,26.43333333,0,5,4,13,2,7,2,2,4,0,9,16,17,21,20
2024-25,202411080CLE,11/8/2024,CLE vs GSW,Evan Mobley,mobleev01,60,CLE,1,GSW,23,4,4,1,2,2,26.43333333,0,4,7,12,0,3,9,10,0,3,8,27,27,31,40.8
2024-25,202411080CLE,11/8/2024,CLE vs GSW,Isaac Okoro,okorois01,79,CLE,1,GSW,16,1,4,0,1,0,26.5,1,0,6,10,4,6,0,0,2,1,5,20,17,21,26.2
2024-25,202411080CLE,11/8/2024,CLE vs GSW,Brandin Podziemski,podzibr01,82,GSW,0,CLE,14,7,4,4,0,1,26.5,2,5,6,12,1,6,1,2,1,4,11,18,21,25,39.4
2024-25,202411080BOS,11/8/2024,BOS vs BRK,Neemias Queta,quetane01,37,BOS,1,BRK,3,10,2,0,3,2,26.55,1,9,1,2,0,0,1,2,2,3,12,5,13,15,25
2024-25,202411080MIN,11/8/2024,MIN vs POR,Jaden McDaniels,mcdanja02,81,MIN,1,POR,5,3,2,2,0,0,26.61666667,0,3,2,8,1,2,0,0,2,2,5,7,8,10,17.6
2024-25,202411080OKC,11/8/2024,OKC vs HOU,Dillon Brooks,brookdi01,81,HOU,0,OKC,17,4,1,0,0,1,26.65,2,2,6,12,3,4,2,2,3,0,5,18,21,22,22.3
2024-25,202411080ORL,11/8/2024,ORL vs NOP,Tristan Da Silva,dasiltr01,6,ORL,1,NOP,7,3,1,0,0,0,26.66666667,0,3,3,11,1,7,0,0,1,0,4,8,10,11,12.1
2024-25,202411080ORL,11/8/2024,ORL vs NOP,Goga Bitadze,bitadgo01,68,ORL,1,NOP,11,9,3,1,2,0,26.71666667,5,4,5,6,0,0,1,1,3,3,12,14,20,23,35.3
2024-25,202411080MIN,11/8/2024,MIN vs POR,Anfernee Simons,simonan01,56,POR,0,MIN,14,1,2,1,0,1,26.78333333,0,1,6,16,2,7,0,0,2,1,3,16,15,17,20.2
2024-25,202411080MEM,11/8/2024,MEM vs WAS,Jake LaRavia,laravja01,45,MEM,1,WAS,9,5,5,1,0,2,26.86666667,3,2,3,7,2,4,1,1,2,1,10,14,14,19,23.5
2024-25,202411080CHO,11/8/2024,CHO vs IND,Cody Martin,martico01,37,CHO,1,IND,15,5,4,1,0,0,26.9,1,4,6,11,3,6,0,0,0,1,9,19,20,24,30
2024-25,202411080MIN,11/8/2024,MIN vs POR,Jerami Grant,grantje01,64,POR,0,MIN,12,1,0,0,2,0,26.93333333,0,1,4,10,2,4,2,3,1,2,1,12,13,13,19.2
2024-25,202411080CHO,11/8/2024,CHO vs IND,Tre Mann,manntr01,50,CHO,1,IND,14,2,4,1,0,3,27.01666667,1,1,6,13,2,5,0,0,1,1,6,18,16,20,22.4
2024-25,202411080OKC,11/8/2024,OKC vs HOU,Alperen Sengun,sengual01,72,HOU,0,OKC,11,9,6,1,0,2,27.18333333,4,5,3,12,0,1,5,6,5,1,15,17,20,26,31.8
2024-25,202411080MIN,11/8/2024,MIN vs POR,Nickeil Alexander-Walker,alexani01,91,MIN,1,POR,9,6,3,2,0,3,27.2,1,5,3,4,1,2,2,2,1,2,9,12,15,18,23.7
2024-25,202411080BOS,11/8/2024,BOS vs BRK,Ben Simmons,simmobe01,22,BRK,0,BOS,8,6,8,1,0,3,27.28333333,1,5,4,6,0,0,0,0,1,1,14,16,14,22,27.2
2024-25,202411080DET,11/8/2024,DET vs ATL,Garrison Mathews,mathega01,75,ATL,0,DET,8,2,1,1,0,0,27.33333333,1,1,2,5,1,4,3,3,0,1,3,9,10,11,14.9
2024-25,202411080MEM,11/8/2024,MEM vs WAS,Scotty Pippen Jr.,pippesc02,31,MEM,1,WAS,11,10,11,1,0,2,27.58333333,1,9,4,8,0,2,3,4,3,1,21,22,21,32,40.5
2024-25,202411080NYK,11/8/2024,NYK vs MIL,Taurean Prince,princta02,88,MIL,0,NYK,3,5,2,0,0,2,27.61666667,0,5,1,4,1,3,0,0,2,0,7,5,8,10,10
2024-25,202411080OKC,11/8/2024,OKC vs HOU,Jalen Green,greenja05,91,HOU,0,OKC,14,4,2,0,0,1,27.7,0,4,5,14,2,8,2,2,1,0,6,16,18,20,20.8
2024-25,202411080LAL,11/8/2024,LAL vs PHI,Cam Reddish,reddica01,53,LAL,1,PHI,3,5,2,1,1,1,27.81666667,0,5,1,1,1,1,0,0,1,2,7,5,8,10,17
2024-25,202411080BOS,11/8/2024,BOS vs BRK,Nic Claxton,claxtni01,79,BRK,0,BOS,2,10,3,0,2,0,28,1,9,1,3,0,0,0,0,1,2,13,5,12,15,24.5
2024-25,202411080NYK,11/8/2024,NYK vs MIL,Miles McBride,mcbrimi01,76,NYK,1,MIL,14,5,2,0,0,0,28.01666667,1,4,5,11,2,6,2,2,0,0,7,16,19,21,23
2024-25,202411080MEM,11/8/2024,MEM vs WAS,Jaren Jackson Jr.,jacksja02,74,MEM,1,WAS,39,6,1,1,1,3,28.31666667,2,4,14,28,5,12,6,7,4,2,7,40,45,46,50.7
2024-25,202411080DAL,11/8/2024,DAL vs PHO,Spencer Dinwiddie,dinwisp01,84,DAL,1,PHO,3,0,2,1,0,0,28.35,0,0,1,2,1,1,0,0,1,1,2,5,3,5,9
2024-25,202411080MEM,11/8/2024,MEM vs WAS,Corey Kispert,kispeco01,87,WAS,0,MEM,14,2,1,1,0,1,28.58333333,0,2,3,7,1,3,7,9,3,1,3,15,16,17,19.9
2024-25,202411080SAC,11/8/2024,SAC vs LAC,Amir Coffey,coffeam01,79,LAC,0,SAC,14,1,1,1,0,0,28.65,0,1,5,11,2,6,2,2,2,1,2,15,15,16,19.7
2024-25,202411080CHO,11/8/2024,CHO vs IND,Moussa Diabate,diabamo01,20,CHO,1,IND,0,15,0,1,3,2,28.98333333,4,11,0,1,0,0,0,0,1,4,15,0,15,15,28
2024-25,202411080OKC,11/8/2024,OKC vs HOU,Shai Gilgeous-Alexander,gilgesh01,84,OKC,1,HOU,29,5,4,1,1,3,29.03333333,1,4,11,16,1,2,6,7,2,2,9,33,34,38,44
2024-25,202411080ORL,11/8/2024,ORL vs NOP,Kentavious Caldwell-Pope,caldwke01,86,ORL,1,NOP,7,3,5,4,1,0,29.05,0,3,3,9,0,4,1,1,1,5,8,12,10,15,33.1
2024-25,202411080MIN,11/8/2024,MIN vs POR,Donte DiVincenzo,divindo01,90,MIN,1,POR,14,3,7,1,0,1,29.05,1,2,4,12,4,11,2,2,1,1,10,21,17,24,30.1
2024-25,202411080CLE,11/8/2024,CLE vs GSW,Jonathan Kuminga,kuminjo01,83,GSW,0,CLE,21,5,5,2,1,3,29.08333333,1,4,7,14,3,7,4,6,2,3,10,26,26,31,40.5
2024-25,202411080DAL,11/8/2024,DAL vs PHO,Royce O'Neale,onealro01,88,PHO,0,DAL,18,5,2,0,0,0,29.11666667,1,4,7,8,4,4,0,1,2,0,7,20,23,25,27
2024-25,202411080OKC,11/8/2024,OKC vs HOU,Chet Holmgren,holmgch01,91,OKC,1,HOU,29,5,1,0,3,1,29.15,1,4,8,14,4,6,9,10,1,3,6,30,34,35,44.5
2024-25,202411080DET,11/8/2024,DET vs ATL,Tim Hardaway Jr.,hardati02,89,DET,1,ATL,7,5,4,3,0,3,29.21666667,0,5,2,4,1,2,2,4,3,3,9,11,12,16,25
2024-25,202411080DAL,11/8/2024,DAL vs PHO,Naji Marshall,marshna01,75,DAL,1,PHO,18,5,0,0,0,3,29.31666667,2,3,7,12,2,6,2,2,2,0,5,18,23,23,21
2024-25,202411080DET,11/8/2024,DET vs ATL,Jaden Ivey,iveyja01,87,DET,1,ATL,18,3,3,1,3,4,29.48333333,2,1,7,13,1,4,3,7,4,4,6,21,21,24,34.1
2024-25,202411080OKC,11/8/2024,OKC vs HOU,Aaron Wiggins,wiggiaa01,87,OKC,1,HOU,8,5,5,1,1,0,29.71666667,1,4,3,9,2,3,0,0,1,2,10,13,13,18,27.5
2024-25,202411080LAL,11/8/2024,LAL vs PHI,Austin Reaves,reaveau01,92,LAL,1,PHI,20,6,7,0,1,2,29.93333333,0,6,7,13,6,10,0,0,1,1,13,27,26,33,38.7
2024-25,202411080MIN,11/8/2024,MIN vs POR,Anthony Edwards,edwaran01,88,MIN,1,POR,37,6,5,1,1,6,30.11666667,0,6,12,21,9,15,4,5,2,2,11,42,43,48,51.7
2024-25,202411080CLE,11/8/2024,CLE vs GSW,Jarrett Allen,allenja01,87,CLE,1,GSW,13,12,3,0,1,3,30.28333333,4,8,5,7,0,0,3,5,1,1,15,16,25,28,31.9
2024-25,202411080CLE,11/8/2024,CLE vs GSW,Darius Garland,garlada01,67,CLE,1,GSW,27,3,6,3,0,4,30.28333333,0,3,9,17,6,11,3,4,0,3,9,33,30,36,44.6
2024-25,202411080LAL,11/8/2024,LAL vs PHI,Kelly Oubre Jr.,oubreke01,76,PHI,0,LAL,9,6,2,0,0,0,30.33333333,3,3,4,16,0,4,1,2,0,0,8,11,15,17,19.2
2024-25,202411080OKC,11/8/2024,OKC vs HOU,Fred VanVleet,vanvlfr01,82,HOU,0,OKC,11,3,2,1,0,1,30.43333333,1,2,4,9,2,4,1,2,1,1,5,13,14,16,19.6
2024-25,202411080LAL,11/8/2024,LAL vs PHI,Jared McCain,mccaija01,8,PHI,0,LAL,18,1,2,1,0,2,30.51666667,0,1,6,17,4,9,2,2,1,1,3,20,19,21,23.2
2024-25,202411080DET,11/8/2024,DET vs ATL,Tobias Harris,harrito02,80,DET,1,ATL,22,6,2,0,3,0,30.56666667,0,6,7,13,5,8,3,4,1,3,8,24,28,30,41.2
2024-25,202411080SAC,11/8/2024,SAC vs LAC,Derrick Jones Jr.,jonesde02,85,LAC,0,SAC,14,4,0,2,0,2,30.63333333,0,4,5,8,4,5,0,0,2,2,4,14,18,18,22.8
2024-25,202411080CHO,11/8/2024,CHO vs IND,Grant Williams,willigr01,85,CHO,1,IND,8,9,1,1,1,3,30.66666667,2,7,3,8,0,5,2,2,3,2,10,9,17,18,23.3
2024-25,202411080CHO,11/8/2024,CHO vs IND,Ben Sheppard,sheppbe01,67,IND,0,CHO,2,3,3,1,0,0,30.96666667,0,3,1,7,0,4,0,0,5,1,6,5,5,8,13.1
2024-25,202411080BOS,11/8/2024,BOS vs BRK,Dorian Finney-Smith,finnedo01,77,BRK,0,BOS,5,5,2,0,1,1,31.08333333,2,3,2,6,1,3,0,0,5,1,7,7,10,12,16
2024-25,202411080DAL,11/8/2024,DAL vs PHO,Tyus Jones,jonesty01,75,PHO,0,DAL,17,2,5,1,0,3,31.11666667,0,2,7,13,3,5,0,0,3,1,7,22,19,24,26.9
2024-25,202411080SAC,11/8/2024,SAC vs LAC,Malik Monk,monkma01,81,SAC,1,LAC,17,1,3,2,2,1,31.16666667,0,1,6,13,0,3,5,5,2,4,4,20,18,21,33.7
2024-25,202411080MEM,11/8/2024,MEM vs WAS,Bilal Coulibaly,coulibi01,70,WAS,0,MEM,10,3,3,2,2,4,31.33333333,1,2,4,9,0,3,2,2,4,4,6,13,13,16,26.1
2024-25,202411080BOS,11/8/2024,BOS vs BRK,Al Horford,horfoal01,74,BOS,1,BRK,13,10,0,1,1,1,31.38333333,1,9,5,12,3,9,0,0,2,2,10,13,23,23,30
2024-25,202411080ORL,11/8/2024,ORL vs NOP,Jeremiah Robinson-Earl,robinje02,49,NOP,0,ORL,12,4,0,3,0,3,31.55,2,2,4,12,0,2,4,4,3,3,4,12,16,16,22.8
2024-25,202411080LAL,11/8/2024,LAL vs PHI,Kyle Lowry,lowryky01,68,PHI,0,LAL,5,3,6,0,1,1,31.56666667,0,3,1,7,1,6,2,2,1,1,9,11,8,14,19.6
2024-25,202411080OKC,11/8/2024,OKC vs HOU,Jalen Williams,willija06,80,OKC,1,HOU,14,5,3,0,1,3,31.65,0,5,7,11,0,1,0,0,3,1,8,17,19,22,24.5
2024-25,202411080NYK,11/8/2024,NYK vs MIL,Jalen Brunson,brunsja01,85,NYK,1,MIL,15,2,9,1,0,0,31.75,1,1,6,14,0,5,3,4,2,1,11,24,17,26,33.9
2024-25,202411080CHO,11/8/2024,CHO vs IND,Myles Turner,turnemy01,86,IND,0,CHO,12,10,1,1,2,3,31.86666667,4,6,5,13,1,3,1,4,2,3,11,13,22,23,31.5
2024-25,202411080NYK,11/8/2024,NYK vs MIL,Karl-Anthony Towns,townska01,70,NYK,1,MIL,32,11,5,0,0,2,32.05,3,8,12,20,4,8,4,5,4,0,16,37,43,48,50.7
2024-25,202411080NYK,11/8/2024,NYK vs MIL,OG Anunoby,anunoog01,58,NYK,1,MIL,14,6,5,3,2,2,32.11666667,0,6,4,12,1,8,5,6,4,5,11,19,20,25,41.7
2024-25,202411080NYK,11/8/2024,NYK vs MIL,Giannis Antetokounmpo,antetgi01,81,MIL,0,NYK,24,12,2,0,2,1,32.2,3,9,11,21,0,1,2,6,2,2,14,26,36,38,46.4
2024-25,202411080MIN,11/8/2024,MIN vs POR,Scoot Henderson,hendesc01,72,POR,0,MIN,16,4,3,1,0,3,32.4,2,2,6,14,0,1,4,4,4,1,7,19,20,23,25.3
2024-25,202411080MIN,11/8/2024,MIN vs POR,Julius Randle,randlju01,55,MIN,1,POR,22,6,4,0,1,2,32.4,3,3,8,18,3,6,3,4,1,1,10,26,28,32,36.2
2024-25,202411080ORL,11/8/2024,ORL vs NOP,Franz Wagner,wagnefr01,82,ORL,1,NOP,27,5,6,2,0,2,32.43333333,2,3,9,18,2,5,7,8,2,2,11,33,32,38,46
2024-25,202411080MEM,11/8/2024,MEM vs WAS,Santi Aldama,aldamsa01,71,MEM,1,WAS,12,5,4,1,0,1,32.46666667,1,4,5,13,0,5,2,2,1,1,9,16,17,21,26
2024-25,202411080DET,11/8/2024,DET vs ATL,Isaiah Stewart,stewais01,56,DET,1,ATL,10,11,3,0,1,1,32.63333333,4,7,5,8,0,0,0,0,2,1,14,13,21,24,29.7
2024-25,202411080ORL,11/8/2024,ORL vs NOP,Jalen Suggs,suggsja01,85,ORL,1,NOP,7,6,3,1,2,5,32.71666667,0,6,3,9,1,6,0,0,1,3,9,10,13,16,22.7
2024-25,202411080LAL,11/8/2024,LAL vs PHI,Rui Hachimura,hachiru01,77,LAL,1,PHI,9,4,1,0,0,1,32.83333333,1,3,3,8,3,6,0,0,5,0,5,10,13,14,14.3
2024-25,202411080DEN,11/8/2024,DEN vs MIA,Peyton Watson,watsope01,89,DEN,1,MIA,16,5,1,1,1,0,32.86666667,2,3,7,11,2,3,0,0,3,2,6,17,21,22,29.5
2024-25,202411080NYK,11/8/2024,NYK vs MIL,Josh Hart,hartjo01,89,NYK,1,MIL,11,9,7,0,0,0,33.1,2,7,4,5,1,1,2,2,3,0,16,18,20,27,32.3
2024-25,202411080CHO,11/8/2024,CHO vs IND,LaMelo Ball,ballla01,31,CHO,1,IND,31,7,6,1,1,1,33.23333333,1,6,10,29,5,18,6,8,2,2,13,37,38,44,53.4
2024-25,202411080CHO,11/8/2024,CHO vs IND,Brandon Miller,millebr02,79,CHO,1,IND,29,6,6,1,1,1,33.41666667,0,6,10,17,7,11,2,2,1,2,12,35,35,41,50.2
2024-25,202411080MEM,11/8/2024,MEM vs WAS,Carlton Carrington,carrica01,7,WAS,0,MEM,10,10,8,4,0,4,33.43333333,1,9,4,11,1,5,1,2,3,4,18,18,20,28,42
2024-25,202411080DET,11/8/2024,DET vs ATL,Malik Beasley,beaslma01,89,DET,1,ATL,22,2,1,0,0,2,33.53333333,2,0,8,14,3,9,3,5,2,0,3,23,24,25,23.9
2024-25,202411080CHO,11/8/2024,CHO vs IND,Pascal Siakam,siakapa01,89,IND,0,CHO,27,4,3,3,0,2,33.61666667,0,4,11,17,5,7,0,2,2,3,7,30,31,34,43.3
2024-25,202411080BOS,11/8/2024,BOS vs BRK,Payton Pritchard,pritcpa01,92,BOS,1,BRK,20,1,0,1,0,1,33.63333333,0,1,6,11,3,7,5,5,2,1,1,20,21,21,23.2
2024-25,202411080DAL,11/8/2024,DAL vs PHO,Jusuf Nurkic,nurkiju01,85,PHO,0,DAL,15,10,0,2,0,1,33.66666667,3,7,6,12,2,4,1,2,4,2,10,15,25,25,32
2024-25,202411080DAL,11/8/2024,DAL vs PHO,Klay Thompson,thompkl01,86,DAL,1,PHO,12,4,2,0,0,1,33.76666667,0,4,4,13,1,7,3,3,3,0,6,14,16,18,18.8
2024-25,202411080LAL,11/8/2024,LAL vs PHI,LeBron James,jamesle01,81,LAL,1,PHI,21,12,13,0,3,2,33.8,0,12,9,14,2,4,1,1,0,3,25,34,33,46,61.9
2024-25,202411080CHO,11/8/2024,CHO vs IND,Tyrese Haliburton,halibty01,79,IND,0,CHO,6,7,9,1,1,2,34.21666667,1,6,2,11,0,4,2,2,1,2,16,15,13,22,31.9
2024-25,202411080MEM,11/8/2024,MEM vs WAS,Kyshawn George,georgky01,7,WAS,0,MEM,17,6,3,1,2,1,34.33333333,0,6,6,12,3,8,2,2,3,3,9,20,23,26,36.7
