Season,GameID,Date,Game,Player,PlayerID,Team,TeamID,Is_Home,Opp,PTS,REB,AST,STL,BLK,TOV,MP,OffREB,DefREB,FG,FGA,3P,3PA,FT,FTA,PF
2023-24,202311110ORL,11/11/2023,ORL vs MIL,MarJon Beauchamp,beaucma01,Milwaukee Bucks,MIL,0,ORL,5,4,0,0,0,3,19.66666667,1,3,2,7,0,2,1,3,2
2023-24,202311110ORL,11/11/2023,ORL vs MIL,Malik Beasley,beaslma01,Milwaukee Bucks,MIL,0,ORL,0,2,1,0,0,1,20.21666667,0,2,0,4,0,3,0,0,3
2023-24,202311110ORL,11/11/2023,ORL vs MIL,Andre Jackson Jr.,jacksan01,Milwaukee Bucks,MIL,0,ORL,4,3,0,0,0,2,13.96666667,1,2,2,3,0,1,0,0,2
2023-24,202311110ORL,11/11/2023,ORL vs MIL,A.J. Green,greenaj01,Milwaukee Bucks,MIL,0,ORL,3,2,3,0,0,0,9.483333333,0,2,1,3,1,3,0,0,0
2023-24,202311110ORL,11/11/2023,ORL vs MIL,Pat Connaughton,connapa01,Milwaukee Bucks,MIL,0,ORL,3,3,1,0,0,0,15.61666667,0,3,1,3,0,1,1,2,2
2023-24,202311110ORL,11/11/2023,ORL vs MIL,Jae Crowder,crowdja01,Milwaukee Bucks,MIL,0,ORL,1,2,0,0,0,0,16.91666667,0,2,0,1,0,1,1,2,0
2023-24,202311110ORL,11/11/2023,ORL vs MIL,Thanasis Antetokounmpo,antetth01,Milwaukee Bucks,MIL,0,ORL,0,0,2,0,1,1,9.683333333,0,0,0,0,0,0,0,0,2
2023-24,202311110ORL,11/11/2023,ORL vs MIL,Chris Livingston,livinch01,Milwaukee Bucks,MIL,0,ORL,0,0,0,0,0,0,3.883333333,0,0,0,0,0,0,0,0,0
2023-24,202311110ORL,11/11/2023,ORL vs MIL,Paolo Banchero,banchpa01,Orlando Magic,ORL,1,MIL,26,12,5,1,0,3,38.26666667,3,9,10,22,2,5,4,5,2
2023-24,202311110ORL,11/11/2023,ORL vs MIL,Franz Wagner,wagnefr01,Orlando Magic,ORL,1,MIL,24,6,3,1,0,3,37.93333333,0,6,8,16,2,6,6,7,2
2023-24,202311110ORL,11/11/2023,ORL vs MIL,Jalen Suggs,suggsja01,Orlando Magic,ORL,1,MIL,20,2,2,1,0,1,38.38333333,0,2,5,11,2,4,8,10,0
2023-24,202311110ORL,11/11/2023,ORL vs MIL,Jonathan Isaac,isaacjo01,Orlando Magic,ORL,1,MIL,10,5,0,2,2,0,17.31666667,3,2,3,10,2,4,2,2,4
2023-24,202311110ORL,11/11/2023,ORL vs MIL,Moritz Wagner,wagnemo01,Orlando Magic,ORL,1,MIL,19,4,1,1,0,1,21.3,3,1,7,9,1,1,4,5,2
2023-24,202311110ORL,11/11/2023,ORL vs MIL,Joe Ingles,inglejo01,Orlando Magic,ORL,1,MIL,5,3,5,0,0,0,23.48333333,1,2,1,5,1,4,2,2,1
2023-24,202311110ORL,11/11/2023,ORL vs MIL,Goga Bitadze,bitadgo01,Orlando Magic,ORL,1,MIL,2,9,2,2,0,1,21.11666667,5,4,1,5,0,0,0,0,2
2023-24,202311110ORL,11/11/2023,ORL vs MIL,Cole Anthony,anthoco01,Orlando Magic,ORL,1,MIL,4,2,3,1,0,3,14.05,0,2,0,3,0,1,4,4,2
2023-24,202311110ORL,11/11/2023,ORL vs MIL,Anthony Black,blackan01,Orlando Magic,ORL,1,MIL,2,0,3,0,0,1,28.15,0,0,1,3,0,1,0,0,2
2023-24,202311100BOS,11/10/2023,BOS vs BRK,Jaylen Brown,brownja02,Boston Celtics,BOS,1,BRK,28,3,5,1,0,3,29.48333333,0,3,10,19,5,9,3,5,0
2023-24,202311100BOS,11/10/2023,BOS vs BRK,Jayson Tatum,tatumja01,Boston Celtics,BOS,1,BRK,23,10,3,0,0,2,33.3,1,9,6,17,4,11,7,9,1
2023-24,202311100BOS,11/10/2023,BOS vs BRK,Jrue Holiday,holidjr01,Boston Celtics,BOS,1,BRK,13,12,9,2,0,0,32.83333333,3,9,6,14,1,5,0,0,2
2023-24,202311100BOS,11/10/2023,BOS vs BRK,Sam Hauser,hausesa01,Boston Celtics,BOS,1,BRK,15,2,1,0,0,0,24.63333333,1,1,5,10,5,10,0,0,1
2023-24,202311100BOS,11/10/2023,BOS vs BRK,Payton Pritchard,pritcpa01,Boston Celtics,BOS,1,BRK,13,5,3,1,0,0,30.46666667,4,1,5,10,2,7,1,2,1
2023-24,202311100BOS,11/10/2023,BOS vs BRK,Derrick White,whitede01,Boston Celtics,BOS,1,BRK,11,4,5,0,1,0,26.81666667,0,4,4,10,2,5,1,2,2
2023-24,202311100BOS,11/10/2023,BOS vs BRK,Luke Kornet,kornelu01,Boston Celtics,BOS,1,BRK,7,9,1,0,1,0,17.88333333,6,3,3,5,0,0,1,1,1
2023-24,202311100BOS,11/10/2023,BOS vs BRK,Kristaps Porzingis,porzikr01,Boston Celtics,BOS,1,BRK,9,2,2,0,1,0,24.66666667,0,2,2,4,0,2,5,5,2
2023-24,202311100BOS,11/10/2023,BOS vs BRK,Oshae Brissett,brissos01,Boston Celtics,BOS,1,BRK,2,3,0,1,0,0,7.766666667,1,2,0,3,0,2,2,4,2
2023-24,202311100BOS,11/10/2023,BOS vs BRK,Svi Mykhailiuk,mykhasv01,Boston Celtics,BOS,1,BRK,0,1,0,0,0,2,8.583333333,0,1,0,1,0,1,0,0,1
2023-24,202311100BOS,11/10/2023,BOS vs BRK,Dalano Banton,bantoda01,Boston Celtics,BOS,1,BRK,0,1,0,0,0,0,3.533333333,1,0,0,1,0,0,0,0,0
2023-24,202311100BOS,11/10/2023,BOS vs BRK,Cameron Johnson,johnsca02,Brooklyn Nets,BRK,0,BOS,11,5,0,0,0,1,25.35,2,3,4,13,3,6,0,0,3
2023-24,202311100BOS,11/10/2023,BOS vs BRK,Lonnie Walker IV,walkelo01,Brooklyn Nets,BRK,0,BOS,20,7,4,0,1,0,20.26666667,0,7,8,12,3,4,1,1,0
2023-24,202311100BOS,11/10/2023,BOS vs BRK,Trendon Watford,watfotr01,Brooklyn Nets,BRK,0,BOS,14,7,3,0,1,0,27.2,3,4,6,11,0,1,2,2,4
2023-24,202311100BOS,11/10/2023,BOS vs BRK,Mikal Bridges,bridgmi01,Brooklyn Nets,BRK,0,BOS,12,5,1,0,0,2,27.68333333,0,5,4,11,1,6,3,3,2
2023-24,202311100BOS,11/10/2023,BOS vs BRK,Dennis Smith Jr.,smithde03,Brooklyn Nets,BRK,0,BOS,14,4,7,0,0,0,26.95,1,3,5,10,0,1,4,4,4
2023-24,202311100BOS,11/10/2023,BOS vs BRK,Spencer Dinwiddie,dinwisp01,Brooklyn Nets,BRK,0,BOS,12,4,4,0,0,2,19.93333333,0,4,3,7,3,6,3,4,2
2023-24,202311100BOS,11/10/2023,BOS vs BRK,Dorian Finney-Smith,finnedo01,Brooklyn Nets,BRK,0,BOS,9,3,2,0,1,0,27.48333333,2,1,3,6,3,5,0,0,4
2023-24,202311100BOS,11/10/2023,BOS vs BRK,Armoni Brooks,brookar01,Brooklyn Nets,BRK,0,BOS,0,4,0,0,0,1,19.26666667,1,3,0,5,0,3,0,0,0
2023-24,202311100BOS,11/10/2023,BOS vs BRK,Day'Ron Sharpe,sharpda01,Brooklyn Nets,BRK,0,BOS,5,3,1,0,0,2,13.16666667,0,3,1,4,0,1,3,4,2
2023-24,202311100BOS,11/10/2023,BOS vs BRK,Harry Giles,gilesha01,Brooklyn Nets,BRK,0,BOS,7,1,0,0,0,1,5.85,0,1,3,3,1,1,0,0,1
2023-24,202311100BOS,11/10/2023,BOS vs BRK,Royce O'Neale,onealro01,Brooklyn Nets,BRK,0,BOS,3,3,4,0,0,1,26.83333333,0,3,1,3,1,3,0,0,3
2023-24,202311100DAL,11/10/2023,DAL vs LAC,Luka Doncic,doncilu01,Dallas Mavericks,DAL,1,LAC,44,6,6,1,0,1,31.68333333,0,6,17,21,6,9,4,4,1
2023-24,202311100DAL,11/10/2023,DAL vs LAC,Kyrie Irving,irvinky01,Dallas Mavericks,DAL,1,LAC,27,6,3,2,0,2,28.28333333,3,3,8,19,5,9,6,6,1
2023-24,202311100DAL,11/10/2023,DAL vs LAC,Tim Hardaway Jr.,hardati02,Dallas Mavericks,DAL,1,LAC,17,3,3,0,0,0,26.73333333,0,3,6,13,2,8,3,3,0
2023-24,202311100DAL,11/10/2023,DAL vs LAC,Derrick Jones Jr.,jonesde02,Dallas Mavericks,DAL,1,LAC,11,10,3,3,0,0,28.85,4,6,4,10,1,4,2,2,1
2023-24,202311100DAL,11/10/2023,DAL vs LAC,Jaden Hardy,hardyja02,Dallas Mavericks,DAL,1,LAC,11,2,0,0,0,2,12.36666667,0,2,5,8,1,2,0,1,1
2023-24,202311100DAL,11/10/2023,DAL vs LAC,Dereck Lively II,livelde01,Dallas Mavericks,DAL,1,LAC,6,4,1,0,1,1,26.2,2,2,3,8,0,0,0,0,6
2023-24,202311100DAL,11/10/2023,DAL vs LAC,Dante Exum,exumda01,Dallas Mavericks,DAL,1,LAC,8,2,6,0,0,0,18.38333333,1,1,3,7,2,3,0,0,3
2023-24,202311100DAL,11/10/2023,DAL vs LAC,Josh Green,greenjo02,Dallas Mavericks,DAL,1,LAC,3,0,3,0,0,0,17.65,0,0,1,4,1,4,0,0,2
2023-24,202311100DAL,11/10/2023,DAL vs LAC,Dwight Powell,poweldw01,Dallas Mavericks,DAL,1,LAC,9,5,4,1,0,1,21.78333333,4,1,2,3,0,0,5,5,3
2023-24,202311100DAL,11/10/2023,DAL vs LAC,Seth Curry,curryse01,Dallas Mavericks,DAL,1,LAC,5,0,0,0,0,0,7.1,0,0,1,2,1,2,2,3,0
2023-24,202311100DAL,11/10/2023,DAL vs LAC,Grant Williams,willigr01,Dallas Mavericks,DAL,1,LAC,2,2,1,0,0,1,15.88333333,0,2,1,2,0,1,0,0,4
2023-24,202311100DAL,11/10/2023,DAL vs LAC,Olivier-Maxence Prosper,prospol01,Dallas Mavericks,DAL,1,LAC,1,1,0,0,0,0,5.05,1,0,0,1,0,0,1,2,1
2023-24,202311100DAL,11/10/2023,DAL vs LAC,Kawhi Leonard,leonaka01,Los Angeles Clippers,LAC,0,DAL,26,3,4,0,0,2,29.08333333,1,2,8,15,2,4,8,8,2
2023-24,202311100DAL,11/10/2023,DAL vs LAC,Paul George,georgpa01,Los Angeles Clippers,LAC,0,DAL,8,3,2,1,0,2,22.61666667,0,3,3,12,1,7,1,1,3
2023-24,202311100DAL,11/10/2023,DAL vs LAC,Russell Westbrook,westbru01,Los Angeles Clippers,LAC,0,DAL,14,5,2,3,0,2,20.45,2,3,5,11,0,1,4,5,1
2023-24,202311100DAL,11/10/2023,DAL vs LAC,Bones Hyland,hylanbo01,Los Angeles Clippers,LAC,0,DAL,17,4,6,1,0,2,28.75,1,3,5,9,1,5,6,6,5
2023-24,202311100DAL,11/10/2023,DAL vs LAC,Ivica Zubac,zubaciv01,Los Angeles Clippers,LAC,0,DAL,12,8,1,0,2,1,22.03333333,5,3,5,9,0,0,2,4,3
2023-24,202311100DAL,11/10/2023,DAL vs LAC,Terance Mann,mannte01,Los Angeles Clippers,LAC,0,DAL,11,6,3,0,0,0,29.06666667,3,3,5,8,1,3,0,0,4
2023-24,202311100DAL,11/10/2023,DAL vs LAC,James Harden,hardeja01,Los Angeles Clippers,LAC,0,DAL,14,5,3,2,0,2,29.13333333,0,5,3,6,2,3,6,6,0
2023-24,202311100DAL,11/10/2023,DAL vs LAC,Moussa Diabate,diabamo01,Los Angeles Clippers,LAC,0,DAL,11,9,0,0,0,0,15.83333333,6,3,4,6,0,0,3,4,3
2023-24,202311100DAL,11/10/2023,DAL vs LAC,Amir Coffey,coffeam01,Los Angeles Clippers,LAC,0,DAL,6,2,0,0,0,0,12.91666667,0,2,2,6,0,2,2,2,1
2023-24,202311100DAL,11/10/2023,DAL vs LAC,Kobe Brown,brownko01,Los Angeles Clippers,LAC,0,DAL,7,1,0,0,0,1,12.73333333,1,0,3,4,1,1,0,0,2
2023-24,202311100DAL,11/10/2023,DAL vs LAC,Norman Powell,powelno01,Los Angeles Clippers,LAC,0,DAL,0,0,0,0,0,2,11.13333333,0,0,0,1,0,0,0,0,1
2023-24,202311100DAL,11/10/2023,DAL vs LAC,P.J. Tucker,tuckepj01,Los Angeles Clippers,LAC,0,DAL,0,1,0,0,0,0,6.166666667,0,1,0,1,0,1,0,0,2
2023-24,202311100DET,11/10/2023,DET vs PHI,Cade Cunningham,cunnica01,Detroit Pistons,DET,1,PHI,21,4,7,0,0,4,35.76666667,1,3,8,18,1,5,4,4,5
2023-24,202311100DET,11/10/2023,DET vs PHI,Killian Hayes,hayeski01,Detroit Pistons,DET,1,PHI,23,5,6,2,0,2,38.58333333,0,5,8,17,2,6,5,7,1
2023-24,202311100DET,11/10/2023,DET vs PHI,Marcus Sasser,sassema01,Detroit Pistons,DET,1,PHI,9,3,4,0,0,0,34.6,0,3,3,13,1,7,2,2,4
2023-24,202311100DET,11/10/2023,DET vs PHI,Ausar Thompson,thompau01,Detroit Pistons,DET,1,PHI,12,13,4,1,3,2,32.26666667,3,10,6,11,0,1,0,1,4
2023-24,202311100DET,11/10/2023,DET vs PHI,Isaiah Stewart,stewais01,Detroit Pistons,DET,1,PHI,10,6,2,0,1,3,31.68333333,1,5,4,10,2,5,0,0,5
2023-24,202311100DET,11/10/2023,DET vs PHI,Jalen Duren,durenja01,Detroit Pistons,DET,1,PHI,4,4,3,0,1,3,22.7,1,3,2,5,0,0,0,0,1
2023-24,202311100DET,11/10/2023,DET vs PHI,Marvin Bagley III,baglema01,Detroit Pistons,DET,1,PHI,6,5,1,0,0,1,13.3,2,3,3,4,0,0,0,0,2
2023-24,202311100DET,11/10/2023,DET vs PHI,James Wiseman,wisemja01,Detroit Pistons,DET,1,PHI,6,4,0,0,0,0,6.566666667,3,1,3,3,0,0,0,0,1
2023-24,202311100DET,11/10/2023,DET vs PHI,Jared Rhoden,rhodeja01,Detroit Pistons,DET,1,PHI,5,0,0,0,0,1,7.183333333,0,0,2,3,1,2,0,0,1
2023-24,202311100DET,11/10/2023,DET vs PHI,Stanley Umude,umudest01,Detroit Pistons,DET,1,PHI,10,4,1,0,0,0,17.35,0,4,1,2,1,2,7,8,2
2023-24,202311100DET,11/10/2023,DET vs PHI,Joel Embiid,embiijo01,Philadelphia 76ers,PHI,0,DET,33,16,3,0,2,5,35.8,7,9,8,21,1,4,16,19,3
2023-24,202311100DET,11/10/2023,DET vs PHI,Tyrese Maxey,maxeyty01,Philadelphia 76ers,PHI,0,DET,29,6,11,3,1,0,39.35,0,6,9,19,2,7,9,9,3
2023-24,202311100DET,11/10/2023,DET vs PHI,Tobias Harris,harrito02,Philadelphia 76ers,PHI,0,DET,24,5,2,0,1,3,37.76666667,1,4,8,15,2,3,6,6,1
2023-24,202311100DET,11/10/2023,DET vs PHI,De'Anthony Melton,meltode01,Philadelphia 76ers,PHI,0,DET,10,3,2,3,1,0,29.7,0,3,3,9,2,6,2,4,3
2023-24,202311100DET,11/10/2023,DET vs PHI,Kelly Oubre Jr.,oubreke01,Philadelphia 76ers,PHI,0,DET,8,8,1,2,0,0,26.38333333,2,6,3,9,0,3,2,3,3
2023-24,202311100DET,11/10/2023,DET vs PHI,Robert Covington,covinro01,Philadelphia 76ers,PHI,0,DET,3,0,0,4,0,0,14.41666667,0,0,1,3,1,3,0,0,0
2023-24,202311100DET,11/10/2023,DET vs PHI,Nicolas Batum,batumni01,Philadelphia 76ers,PHI,0,DET,3,3,3,1,0,0,26.46666667,1,2,1,2,1,2,0,0,4
2023-24,202311100DET,11/10/2023,DET vs PHI,Paul Reed,reedpa01,Philadelphia 76ers,PHI,0,DET,2,4,0,0,0,0,12.2,0,4,1,2,0,0,0,0,3
2023-24,202311100DET,11/10/2023,DET vs PHI,Jaden Springer,sprinja01,Philadelphia 76ers,PHI,0,DET,2,0,0,0,0,0,4.816666667,0,0,1,1,0,0,0,0,1
2023-24,202311100DET,11/10/2023,DET vs PHI,Patrick Beverley,beverpa01,Philadelphia 76ers,PHI,0,DET,0,0,1,0,0,0,5.283333333,0,0,0,1,0,0,0,0,0
2023-24,202311100DET,11/10/2023,DET vs PHI,Furkan Korkmaz,korkmfu01,Philadelphia 76ers,PHI,0,DET,0,0,0,0,0,0,1.783333333,0,0,0,1,0,0,0,0,0
2023-24,202311100DET,11/10/2023,DET vs PHI,Marcus Morris,morrima03,Philadelphia 76ers,PHI,0,DET,0,1,0,0,0,0,6.033333333,0,1,0,0,0,0,0,0,2
2023-24,202311100HOU,11/10/2023,HOU vs NOP,Jalen Green,greenja05,Houston Rockets,HOU,1,NOP,25,4,1,0,0,1,34.71666667,0,4,7,18,2,8,9,10,1
2023-24,202311100HOU,11/10/2023,HOU vs NOP,Alperen Sengun,sengual01,Houston Rockets,HOU,1,NOP,24,8,3,2,1,4,33.63333333,4,4,11,15,0,2,2,5,3
2023-24,202311100HOU,11/10/2023,HOU vs NOP,Fred VanVleet,vanvlfr01,Houston Rockets,HOU,1,NOP,20,3,8,1,1,1,40.48333333,1,2,7,15,4,9,2,2,2
2023-24,202311100HOU,11/10/2023,HOU vs NOP,Jabari Smith Jr.,smithja05,Houston Rockets,HOU,1,NOP,6,7,2,0,0,2,23.13333333,1,6,2,8,1,4,1,1,3
2023-24,202311100HOU,11/10/2023,HOU vs NOP,Tari Eason,easonta01,Houston Rockets,HOU,1,NOP,2,8,0,0,2,0,19.03333333,1,7,1,8,0,2,0,0,3
2023-24,202311100HOU,11/10/2023,HOU vs NOP,Dillon Brooks,brookdi01,Houston Rockets,HOU,1,NOP,10,2,2,2,1,0,20.88333333,0,2,3,7,1,1,3,5,5
2023-24,202311100HOU,11/10/2023,HOU vs NOP,Jae'Sean Tate,tateja01,Houston Rockets,HOU,1,NOP,7,3,2,3,0,0,23.96666667,0,3,3,7,1,4,0,0,4
2023-24,202311100HOU,11/10/2023,HOU vs NOP,Aaron Holiday,holidaa01,Houston Rockets,HOU,1,NOP,5,0,2,1,0,0,14.36666667,0,0,1,5,1,3,2,2,0
2023-24,202311100HOU,11/10/2023,HOU vs NOP,Jeff Green,greenje02,Houston Rockets,HOU,1,NOP,5,4,0,0,0,1,22.88333333,1,3,1,3,0,2,3,3,1
2023-24,202311100HOU,11/10/2023,HOU vs NOP,Jock Landale,landajo01,Houston Rockets,HOU,1,NOP,0,3,0,0,0,0,6.866666667,1,2,0,2,0,0,0,0,0
2023-24,202311100HOU,11/10/2023,HOU vs NOP,Brandon Ingram,ingrabr01,New Orleans Pelicans,NOP,0,HOU,31,6,5,0,1,4,38.68333333,0,6,11,24,3,11,6,9,2
2023-24,202311100HOU,11/10/2023,HOU vs NOP,Zion Williamson,willizi01,New Orleans Pelicans,NOP,0,HOU,24,8,1,0,1,5,33.61666667,2,6,8,16,0,0,8,11,5
2023-24,202311100HOU,11/10/2023,HOU vs NOP,Jonas Valanciunas,valanjo01,New Orleans Pelicans,NOP,0,HOU,15,9,2,0,4,2,29.41666667,3,6,7,12,1,1,0,1,6
2023-24,202311100HOU,11/10/2023,HOU vs NOP,Jordan Hawkins,hawkijo01,New Orleans Pelicans,NOP,0,HOU,14,7,1,2,0,3,41.25,0,7,4,11,3,8,3,4,6
2023-24,202311100HOU,11/10/2023,HOU vs NOP,Dyson Daniels,daniedy01,New Orleans Pelicans,NOP,0,HOU,10,10,2,1,0,2,40.83333333,2,8,2,6,0,3,6,6,2
2023-24,202311100HOU,11/10/2023,HOU vs NOP,Dereon Seabron,seabrde01,New Orleans Pelicans,NOP,0,HOU,0,1,0,1,0,0,12.3,0,1,0,3,0,0,0,0,0
2023-24,202311100HOU,11/10/2023,HOU vs NOP,Jeremiah Robinson-Earl,robinje02,New Orleans Pelicans,NOP,0,HOU,5,0,0,0,0,0,9.1,0,0,2,2,1,1,0,0,1
2023-24,202311100HOU,11/10/2023,HOU vs NOP,Matt Ryan,ryanma01,New Orleans Pelicans,NOP,0,HOU,0,2,0,1,0,1,16.18333333,0,2,0,1,0,1,0,0,2
2023-24,202311100HOU,11/10/2023,HOU vs NOP,Larry Nance Jr.,nancela02,New Orleans Pelicans,NOP,0,HOU,1,5,1,0,0,1,14.71666667,1,4,0,0,0,0,1,2,1
2023-24,202311100HOU,11/10/2023,HOU vs NOP,Cody Zeller,zelleco01,New Orleans Pelicans,NOP,0,HOU,1,1,0,1,0,0,3.866666667,0,1,0,0,0,0,1,1,1
2023-24,202311100MEM,11/10/2023,MEM vs UTA,Desmond Bane,banede01,Memphis Grizzlies,MEM,1,UTA,37,4,8,1,2,3,38.05,0,4,14,28,7,13,2,3,3
2023-24,202311100MEM,11/10/2023,MEM vs UTA,Jaren Jackson Jr.,jacksja02,Memphis Grizzlies,MEM,1,UTA,14,4,2,0,0,2,23.35,2,2,7,13,0,2,0,0,2
2023-24,202311100MEM,11/10/2023,MEM vs UTA,Luke Kennard,kennalu01,Memphis Grizzlies,MEM,1,UTA,14,1,1,0,1,0,21.05,0,1,5,11,4,9,0,0,1
2023-24,202311100MEM,11/10/2023,MEM vs UTA,Bismack Biyombo,biyombi01,Memphis Grizzlies,MEM,1,UTA,15,15,0,1,0,0,33.68333333,9,6,5,10,0,0,5,6,4
2023-24,202311100MEM,11/10/2023,MEM vs UTA,Jacob Gilyard,gilyaja01,Memphis Grizzlies,MEM,1,UTA,14,4,8,1,0,2,34.03333333,2,2,5,10,4,9,0,0,2
2023-24,202311100MEM,11/10/2023,MEM vs UTA,Marcus Smart,smartma01,Memphis Grizzlies,MEM,1,UTA,8,1,2,0,1,1,24.9,0,1,3,9,0,4,2,2,6
2023-24,202311100MEM,11/10/2023,MEM vs UTA,David Roddy,roddyda01,Memphis Grizzlies,MEM,1,UTA,7,3,0,0,0,2,18.75,1,2,3,9,1,5,0,0,1
2023-24,202311100MEM,11/10/2023,MEM vs UTA,John Konchar,konchjo01,Memphis Grizzlies,MEM,1,UTA,6,1,2,2,0,0,21.4,0,1,2,6,2,4,0,0,0
2023-24,202311100MEM,11/10/2023,MEM vs UTA,Santi Aldama,aldamsa01,Memphis Grizzlies,MEM,1,UTA,6,2,0,0,0,0,13.06666667,0,2,2,3,1,1,1,2,1
2023-24,202311100MEM,11/10/2023,MEM vs UTA,Kenneth Lofton Jr.,loftoke01,Memphis Grizzlies,MEM,1,UTA,0,2,0,0,1,1,11.66666667,0,2,0,2,0,1,0,0,3
2023-24,202311100MEM,11/10/2023,MEM vs UTA,Jordan Clarkson,clarkjo01,Utah Jazz,UTA,0,MEM,26,4,4,2,1,3,35.8,2,2,9,16,2,5,6,6,1
2023-24,202311100MEM,11/10/2023,MEM vs UTA,Lauri Markkanen,markkla01,Utah Jazz,UTA,0,MEM,26,7,1,2,2,3,37.3,0,7,8,13,4,9,6,6,3
2023-24,202311100MEM,11/10/2023,MEM vs UTA,Keyonte George,georgke01,Utah Jazz,UTA,0,MEM,7,3,11,0,1,2,29.53333333,0,3,2,12,1,6,2,2,1
2023-24,202311100MEM,11/10/2023,MEM vs UTA,Ochai Agbaji,agbajoc01,Utah Jazz,UTA,0,MEM,15,6,1,1,2,1,30.33333333,1,5,6,8,3,5,0,0,3
2023-24,202311100MEM,11/10/2023,MEM vs UTA,Collin Sexton,sextoco01,Utah Jazz,UTA,0,MEM,10,2,6,1,0,3,17.66666667,1,1,3,8,0,2,4,4,0
2023-24,202311100MEM,11/10/2023,MEM vs UTA,Talen Horton-Tucker,hortota01,Utah Jazz,UTA,0,MEM,13,3,2,1,1,1,18.46666667,1,2,4,7,3,5,2,2,2
2023-24,202311100MEM,11/10/2023,MEM vs UTA,John Collins,collijo01,Utah Jazz,UTA,0,MEM,18,3,0,0,4,3,37.88333333,0,3,5,6,3,3,5,7,2
2023-24,202311100MEM,11/10/2023,MEM vs UTA,Kelly Olynyk,olynyke01,Utah Jazz,UTA,0,MEM,6,8,2,1,1,2,20.8,2,6,2,3,0,0,2,2,3
2023-24,202311100MEM,11/10/2023,MEM vs UTA,Simone Fontecchio,fontesi01,Utah Jazz,UTA,0,MEM,6,2,1,2,0,1,12.2,1,1,2,3,2,2,0,0,2
2023-24,202311100PHO,11/10/2023,PHO vs LAL,LeBron James,jamesle01,Los Angeles Lakers,LAL,0,PHO,32,11,6,1,1,4,36.38333333,1,10,11,17,3,4,7,11,1
2023-24,202311100PHO,11/10/2023,PHO vs LAL,Anthony Davis,davisan02,Los Angeles Lakers,LAL,0,PHO,18,11,4,0,1,1,36.03333333,4,7,5,14,0,0,8,8,3
2023-24,202311100PHO,11/10/2023,PHO vs LAL,D'Angelo Russell,russeda01,Los Angeles Lakers,LAL,0,PHO,19,3,9,0,1,1,28.86666667,0,3,6,12,0,3,7,9,4
2023-24,202311100PHO,11/10/2023,PHO vs LAL,Austin Reaves,reaveau01,Los Angeles Lakers,LAL,0,PHO,15,1,7,1,0,2,35.4,0,1,6,11,2,4,1,1,1
2023-24,202311100PHO,11/10/2023,PHO vs LAL,Cam Reddish,reddica01,Los Angeles Lakers,LAL,0,PHO,17,3,0,3,0,0,27.71666667,1,2,5,10,5,8,2,2,3
2023-24,202311100PHO,11/10/2023,PHO vs LAL,Taurean Prince,princta02,Los Angeles Lakers,LAL,0,PHO,7,1,0,0,2,0,32.73333333,0,1,3,8,0,4,1,2,4
2023-24,202311100PHO,11/10/2023,PHO vs LAL,Rui Hachimura,hachiru01,Los Angeles Lakers,LAL,0,PHO,7,3,1,4,1,1,20.45,0,3,3,6,1,3,0,1,3
2023-24,202311100PHO,11/10/2023,PHO vs LAL,Christian Wood,woodch01,Los Angeles Lakers,LAL,0,PHO,5,9,0,0,1,1,17.6,3,6,2,5,1,1,0,0,0
2023-24,202311100PHO,11/10/2023,PHO vs LAL,Jaxson Hayes,hayesja02,Los Angeles Lakers,LAL,0,PHO,2,1,0,0,0,1,4.766666667,0,1,1,1,0,0,0,0,1
2023-24,202311100PHO,11/10/2023,PHO vs LAL,Kevin Durant,duranke01,Phoenix Suns,PHO,1,LAL,38,9,5,0,0,4,38.6,1,8,13,27,4,6,8,10,4
2023-24,202311100PHO,11/10/2023,PHO vs LAL,Bradley Beal,bealbr01,Phoenix Suns,PHO,1,LAL,24,4,2,2,0,2,31.5,2,2,9,17,2,4,4,6,4
2023-24,202311100PHO,11/10/2023,PHO vs LAL,Keita Bates-Diop,bateske01,Phoenix Suns,PHO,1,LAL,11,5,0,2,0,0,29.78333333,2,3,4,11,1,6,2,2,0
2023-24,202311100PHO,11/10/2023,PHO vs LAL,Eric Gordon,gordoer01,Phoenix Suns,PHO,1,LAL,13,2,2,3,0,1,27.8,1,1,5,9,3,4,0,0,0
2023-24,202311100PHO,11/10/2023,PHO vs LAL,Jusuf Nurkic,nurkiju01,Phoenix Suns,PHO,1,LAL,14,9,7,1,0,2,32.66666667,3,6,4,8,2,3,4,7,3
2023-24,202311100PHO,11/10/2023,PHO vs LAL,Grayson Allen,allengr01,Phoenix Suns,PHO,1,LAL,9,9,4,1,0,2,31.66666667,2,7,4,8,1,4,0,0,6
2023-24,202311100PHO,11/10/2023,PHO vs LAL,Yuta Watanabe,watanyu01,Phoenix Suns,PHO,1,LAL,3,1,0,0,0,0,14.38333333,1,0,1,4,1,3,0,0,5
2023-24,202311100PHO,11/10/2023,PHO vs LAL,Josh Okogie,okogijo01,Phoenix Suns,PHO,1,LAL,2,6,1,0,0,0,12.65,2,4,0,4,0,4,2,2,0
2023-24,202311100PHO,11/10/2023,PHO vs LAL,Jordan Goodwin,goodwjo01,Phoenix Suns,PHO,1,LAL,3,2,0,0,0,0,6.766666667,1,1,1,3,1,3,0,0,0
